#! FIELDS time psi11 phi10 alpha
#! SET min_psi11 -pi
#! SET max_psi11 pi
#! SET min_phi10 -pi
#! SET max_phi10 pi
 2129.000000 0.091285 -2.805854 1.718025
 2130.000000 -1.270445 -2.684390 1.553216
 2131.000000 0.258974 2.860704 1.512187
 2132.000000 0.364120 -2.927927 1.827248
 2133.000000 -1.569159 -2.691845 1.773011
 2134.000000 -0.255587 -2.607884 1.813619
 2135.000000 -1.499977 -2.717543 1.859010
 2136.000000 0.420927 -3.107555 1.920185
 2137.000000 1.297047 3.135594 1.940382
 2138.000000 1.109160 -3.029824 1.746824
 2139.000000 -1.492858 -2.821786 1.908912
 2140.000000 -0.278641 3.006351 1.926805
 2141.000000 0.344624 -2.246108 1.961569
 2142.000000 -0.278716 -1.763390 1.961062
 2143.000000 0.891176 -2.417838 1.971277
 2144.000000 0.556988 -2.455540 1.905768
 2145.000000 0.259056 -2.937203 1.873850
 2146.000000 -0.020409 -2.851535 0.946074
 2147.000000 1.095440 -2.629763 1.965292
 2148.000000 0.474610 -2.984511 1.693731
 2149.000000 0.290045 -2.141784 1.242696
 2150.000000 0.302436 -2.398530 1.521885
 2151.000000 -0.407420 -2.819623 1.777159
 2152.000000 0.426427 -2.155338 1.963402
 2153.000000 0.035076 -1.555712 1.800986
 2154.000000 0.149459 -2.672026 1.588107
 2155.000000 1.382754 -2.832454 1.722714
 2156.000000 0.130607 2.850245 1.108026
 2157.000000 -0.189528 -3.037087 1.797035
 2158.000000 0.040936 -2.844903 1.915058
 2159.000000 0.306125 2.952639 1.949719
 2160.000000 0.238743 -2.785216 1.966428
 2161.000000 0.331715 -2.981402 1.882640
 2162.000000 0.391061 -3.012503 1.895994
 2163.000000 0.357114 -3.121219 1.813838
 2164.000000 0.487146 -3.000503 1.918335
 2165.000000 0.433381 2.681630 1.874037
 2166.000000 0.344491 2.768523 1.884482
 2167.000000 0.427052 2.746981 1.934853
 2168.000000 0.442802 3.018669 1.888285
 2169.000000 0.379794 -3.129973 1.898967
 2170.000000 0.071108 -2.683318 1.863614
 2171.000000 0.468766 3.075027 1.856793
 2172.000000 0.408912 3.068832 1.877789
 2173.000000 0.411012 2.926413 1.938546
 2174.000000 0.416673 2.905717 1.939953
 2175.000000 0.359321 2.800832 1.918328
 2176.000000 0.309068 -3.074969 1.917083
 2177.000000 0.353114 2.826665 1.883830
 2178.000000 0.405911 3.108311 1.857928
 2179.000000 0.380804 2.734598 1.849394
 2180.000000 0.229328 2.657800 1.847251
 2181.000000 0.329400 2.849317 1.929059
 2182.000000 0.468956 3.074391 1.937491
 2183.000000 0.172637 2.959451 1.860123
 2184.000000 0.421384 -2.700137 1.896014
 2185.000000 0.438309 2.644555 1.939858
 2186.000000 0.493141 -3.083824 1.872326
 2187.000000 0.285462 -3.004859 1.878733
 2188.000000 0.350886 2.772126 1.865593
 2189.000000 0.476026 3.056521 1.865915
 2190.000000 0.065592 3.079521 1.895643
 2191.000000 0.380415 2.903842 1.887008
 2192.000000 0.188738 2.771787 1.903838
 2193.000000 0.341033 2.856992 1.877388
 2194.000000 0.497324 2.502572 1.901531
 2195.000000 0.251944 -3.138780 1.936259
 2196.000000 0.379524 3.139858 1.854962
 2197.000000 -0.856013 2.400987 1.829121
 2198.000000 0.314879 2.877527 1.939304
 2199.000000 0.353941 -3.130367 1.916535
 2200.000000 0.296081 2.843515 1.892048
 2201.000000 0.291428 2.859683 1.888764
 2202.000000 0.234067 -3.101879 1.863426
 2203.000000 0.406106 3.114372 1.890472
 2204.000000 0.431670 2.895442 1.890323
 2205.000000 0.355691 2.488246 1.903417
 2206.000000 0.456605 2.750699 1.878626
 2207.000000 0.501229 -3.094934 1.945479
 2208.000000 0.392798 2.935244 1.914719
 2209.000000 0.396922 2.795503 1.873052
 2210.000000 0.438618 3.113653 1.860509
 2211.000000 0.454594 3.104316 1.955553
 2212.000000 0.352050 2.769977 1.876451
 2213.000000 0.490592 2.944398 1.864079
 2214.000000 0.335728 2.694473 1.863915
 2215.000000 0.188515 -3.094191 1.298687
 2216.000000 0.237549 2.978104 1.876102
 2217.000000 0.064958 -2.365463 1.893778
 2218.000000 -0.505639 -2.841764 1.919555
 2219.000000 -0.270244 -2.664221 1.931726
 2220.000000 1.375119 -2.630930 1.939276
 2221.000000 1.066290 2.792098 1.948449
 2222.000000 -0.206667 -2.531316 1.949919
 2223.000000 0.345545 2.963591 1.911768
 2224.000000 0.272459 -3.023196 1.939192
 2225.000000 0.376996 -2.755948 1.948851
 2226.000000 0.481877 -1.903463 1.977039
 2227.000000 -1.317279 -2.251465 1.539595
 2228.000000 -1.676759 -2.127220 1.539383
 2229.000000 0.270789 -2.829479 1.796285
 2230.000000 -1.074048 3.002904 1.621209
 2231.000000 0.319931 -3.087043 1.614170
 2232.000000 -1.156788 -2.746794 1.868514
 2233.000000 0.093738 -2.876517 1.770370
 2234.000000 0.414984 3.134401 1.861319
 2235.000000 0.252040 2.687959 1.884552
 2236.000000 -0.332134 -2.664402 1.698127
 2237.000000 -1.253095 2.882384 1.849491
 2238.000000 -0.430500 -3.008795 1.911782
 2239.000000 0.479871 -2.625594 0.934350
 2240.000000 0.223820 -2.638661 1.552947
 2241.000000 1.316904 2.715625 1.759393
 2242.000000 0.662581 -2.494802 1.489984
 2243.000000 0.331935 -2.134448 1.385527
 2244.000000 -0.401573 2.779704 1.779041
 2245.000000 0.165367 -2.056979 1.773426
 2246.000000 0.375311 -2.603705 1.611329
 2247.000000 0.365981 -2.440593 1.457160
 2248.000000 -0.214317 -2.850908 1.797126
 2249.000000 -0.388693 -2.822736 1.838863
 2250.000000 -0.463278 -2.767082 1.864275
 2251.000000 0.578638 -2.258346 1.280579
 2252.000000 -0.010508 2.766430 1.928557
 2253.000000 0.392482 -3.122512 1.799545
 2254.000000 0.405892 2.532084 1.728760
 2255.000000 1.264753 -2.917000 1.748621
 2256.000000 -1.037953 -2.593661 1.630820
 2257.000000 -1.108986 3.045302 1.598194
 2258.000000 -0.561961 2.652500 1.754795
 2259.000000 0.245579 2.679038 1.906750
 2260.000000 0.496654 3.063051 1.492962
 2261.000000 -0.792982 3.100327 1.855192
 2262.000000 0.413603 -2.374505 1.878182
 2263.000000 0.379273 -2.707537 1.469522
 2264.000000 -0.082616 -1.620897 1.178976
 2265.000000 0.864578 2.660835 0.958671
 2266.000000 0.076752 -2.227535 1.623061
 2267.000000 0.377353 -2.678924 1.161958
 2268.000000 0.791952 -2.218874 1.860046
 2269.000000 0.687659 -2.960117 1.904813
 2270.000000 1.526312 -2.714136 1.941607
 2271.000000 -1.283223 -2.512071 1.932076
 2272.000000 0.434684 -2.801756 1.722717
 2273.000000 0.203355 3.054967 1.801697
 2274.000000 0.328533 -2.635531 1.061421
 2275.000000 0.475792 -2.468823 1.451783
 2276.000000 0.387837 2.643216 1.789482
 2277.000000 -0.261954 -3.054317 1.747293
 2278.000000 -1.825037 -3.060969 1.794923
 2279.000000 1.764040 -2.802061 1.408774
 2280.000000 -0.494900 2.778913 1.859439
 2281.000000 0.385806 -1.917345 1.759728
 2282.000000 0.035947 -2.796938 1.956843
 2283.000000 1.303954 2.997298 1.979368
 2284.000000 -0.371884 2.806572 1.934985
 2285.000000 -0.435750 2.873018 1.415150
 2286.000000 0.396272 2.891592 1.395750
 2287.000000 0.455124 2.679408 1.496889
 2288.000000 0.271300 -2.932862 1.761399
 2289.000000 0.164028 2.873613 1.766870
 2290.000000 0.267761 -2.964666 1.950239
 2291.000000 0.263473 2.887514 1.963720
 2292.000000 0.416317 -2.638971 1.881271
 2293.000000 0.354128 -2.819380 1.302422
 2294.000000 0.342574 -1.787247 1.719560
 2295.000000 0.553303 -2.587557 1.738870
 2296.000000 -1.223095 -2.911253 1.464159
 2297.000000 -1.027416 -2.441125 1.691919
 2298.000000 0.285265 -2.520235 1.480888
 2299.000000 0.306115 -2.786415 1.818357
 2300.000000 0.455533 -1.969381 1.755860
 2301.000000 1.405361 -2.630915 1.583149
 2302.000000 0.374973 2.754262 1.968700
 2303.000000 -0.436886 -2.929714 1.801936
 2304.000000 -0.436709 2.776964 1.859382
 2305.000000 0.455854 -2.621299 1.936532
 2306.000000 0.202312 -2.554120 1.792849
 2307.000000 -1.188007 -2.850193 1.838577
 2308.000000 0.357624 -2.546327 1.851311
 2309.000000 0.249518 3.054077 1.761325
 2310.000000 -1.666427 -2.698234 1.928991
 2311.000000 -0.420766 -2.711658 1.784964
 2312.000000 -0.403694 -2.733719 1.747209
 2313.000000 -0.530494 -2.666854 1.052690
 2314.000000 -1.663052 -2.749534 1.856746
 2315.000000 0.346478 2.706517 1.742287
 2316.000000 -1.253104 -2.939638 1.890723
 2317.000000 0.384857 2.693307 1.944492
 2318.000000 0.353817 -3.120270 1.899539
 2319.000000 1.223399 2.706163 1.918298
 2320.000000 0.437531 -2.635548 1.675323
 2321.000000 -0.240560 2.586851 1.933412
 2322.000000 0.263154 2.670050 1.932059
 2323.000000 1.135102 -2.452291 1.846119
 2324.000000 0.433279 -2.581953 1.775284
 2325.000000 0.098190 -2.558963 1.835635
 2326.000000 0.748246 -2.466849 1.272713
 2327.000000 0.199080 -2.657208 1.889526
 2328.000000 0.446684 -3.100050 1.511153
 2329.000000 -1.148490 -3.001355 1.795001
 2330.000000 -0.275410 2.815802 1.313615
 2331.000000 -0.434428 2.869639 1.525864
 2332.000000 0.288846 3.056338 1.772604
 2333.000000 1.064768 -2.777673 1.478846
 2334.000000 0.122751 -2.696661 1.857016
 2335.000000 -1.071517 -2.728806 1.780558
 2336.000000 -1.505112 2.947731 1.831266
 2337.000000 0.330082 3.101550 1.877330
 2338.000000 -0.194405 -2.634208 1.964713
 2339.000000 0.163692 -2.097540 1.890776
 2340.000000 -1.508950 -3.061408 1.848665
 2341.000000 0.070273 -3.109688 1.893103
 2342.000000 0.319080 -2.978060 1.908137
 2343.000000 0.049166 -2.983150 1.937644
 2344.000000 0.192264 3.018226 1.920518
 2345.000000 -1.376679 2.709612 1.886094
 2346.000000 0.378753 3.118781 1.880539
 2347.000000 -1.308748 -2.780428 1.890549
 2348.000000 -0.146044 -2.905978 1.861200
 2349.000000 0.043156 3.042860 1.765849
 2350.000000 -1.484946 2.929377 1.882616
 2351.000000 -0.982039 -2.662727 1.862609
 2352.000000 0.389463 -2.097186 1.015316
 2353.000000 -0.342732 2.870224 1.916057
 2354.000000 0.433078 -2.681431 1.188243
 2355.000000 0.264047 -2.737777 1.572483
 2356.000000 -0.413150 -2.915585 1.914620
 2357.000000 1.229308 -2.534495 1.418421
 2358.000000 -1.630481 -2.588032 1.519929
 2359.000000 0.063051 -2.268413 1.737218
 2360.000000 0.431497 -2.572258 1.686658
 2361.000000 -0.390114 -2.485138 1.933093
 2362.000000 -0.335588 -2.848053 1.676630
 2363.000000 0.294004 -2.793773 1.773072
 2364.000000 0.515328 -2.709333 1.360082
 2365.000000 -1.681672 -2.456355 1.389464
 2366.000000 0.464176 -2.684003 1.853746
 2367.000000 1.162008 2.609862 1.610905
 2368.000000 0.334989 2.598819 1.302834
 2369.000000 -1.297004 -3.130879 1.872715
 2370.000000 -0.302410 2.705579 1.924375
 2371.000000 1.301312 2.533919 1.903160
 2372.000000 0.983669 -3.066508 1.549071
 2373.000000 -0.270897 -2.905762 1.672494
 2374.000000 0.077404 -2.960639 1.749930
 2375.000000 -1.550036 2.741921 1.664646
 2376.000000 0.516373 -3.072265 1.783819
 2377.000000 0.327566 2.391294 1.827893
 2378.000000 -1.274241 2.877523 1.896207
 2379.000000 0.354704 -2.708262 1.905564
 2380.000000 0.175966 2.891425 1.857373
 2381.000000 -0.468465 2.781756 1.887215
 2382.000000 0.112628 -2.626230 1.337473
 2383.000000 -0.339212 -2.540491 1.780771
 2384.000000 0.038602 -2.807822 1.831659
 2385.000000 0.434081 3.130861 1.513515
 2386.000000 0.430391 -2.812905 1.410863
 2387.000000 0.193199 -2.644760 1.403232
 2388.000000 -0.384681 -2.815198 1.886188
 2389.000000 0.365820 -2.603207 1.906385
 2390.000000 0.203362 -2.824155 1.844458
 2391.000000 -1.185567 -3.075152 1.456871
 2392.000000 -1.404473 -2.696714 1.537382
 2393.000000 -0.426279 -2.672780 1.725775
 2394.000000 0.419101 -2.971833 1.781778
 2395.000000 -0.333026 2.743190 1.460760
 2396.000000 1.727226 -3.041305 1.758760
 2397.000000 1.134353 2.218678 1.966033
 2398.000000 0.038321 -2.839125 1.773937
 2399.000000 0.365996 -2.877158 1.911445
 2400.000000 1.410418 -3.095536 1.640149
 2401.000000 0.454686 2.875660 1.915951
 2402.000000 0.247894 -2.835625 1.909041
 2403.000000 -0.308424 3.032439 1.906407
 2404.000000 0.486407 -2.962818 1.194097
 2405.000000 0.171273 3.090683 1.879790
 2406.000000 1.348763 3.018824 1.794216
 2407.000000 0.192741 -2.607796 1.876804
 2408.000000 -1.343888 -3.064451 1.230280
 2409.000000 -0.397828 -2.379191 1.877794
 2410.000000 -0.637094 -2.341139 1.958989
 2411.000000 0.115375 -2.973486 1.797836
 2412.000000 1.386255 -2.614323 1.827035
 2413.000000 0.426744 3.027804 1.699047
 2414.000000 -0.170998 -1.830666 1.473870
 2415.000000 0.393474 -2.934777 1.864372
 2416.000000 0.108545 2.921079 1.799501
 2417.000000 0.378449 2.390701 1.661148
 2418.000000 -0.300081 -2.728423 1.625442
 2419.000000 -1.291245 -2.908937 1.685038
 2420.000000 0.172412 -2.750373 1.234914
 2421.000000 0.940291 -2.330954 1.600380
 2422.000000 0.313370 3.002454 1.294241
 2423.000000 0.261778 -2.726101 1.973354
 2424.000000 0.300376 -2.849850 1.986533
 2425.000000 -1.703140 2.611219 1.665747
 2426.000000 -0.187657 3.075981 1.815180
 2427.000000 -0.315681 3.140953 1.694808
 2428.000000 0.347376 2.983347 1.593524
 2429.000000 -0.313774 2.921773 1.394160
 2430.000000 0.432415 -2.711359 1.443081
 2431.000000 0.014329 -2.923144 1.641064
 2432.000000 -0.462620 -2.869226 1.456926
 2433.000000 -0.269159 -2.670224 1.772354
 2434.000000 0.235134 2.847947 1.977936
 2435.000000 -0.138564 3.096472 1.457668
 2436.000000 1.138726 -2.743286 1.788277
 2437.000000 0.418561 3.015341 1.905099
 2438.000000 -0.362801 -2.962226 1.904853
 2439.000000 -0.387468 -2.934198 1.924061
 2440.000000 0.428448 -2.991639 1.944017
 2441.000000 0.379461 2.522115 1.842885
 2442.000000 -1.504351 2.526804 1.854507
 2443.000000 1.220263 -2.259419 1.703514
 2444.000000 0.108138 3.101038 1.692789
 2445.000000 -1.146520 2.836647 1.782541
 2446.000000 -0.420871 2.923015 1.727832
 2447.000000 -1.481604 -3.075099 1.753380
 2448.000000 0.301696 -2.947833 1.568794
 2449.000000 -0.462996 -2.647310 1.646125
 2450.000000 0.322408 -2.497651 1.670414
 2451.000000 0.413309 -2.724219 1.916892
 2452.000000 -0.560944 -2.396163 1.922153
 2453.000000 -1.561057 2.887496 1.831723
 2454.000000 -1.512235 -2.780848 1.961253
 2455.000000 1.243700 -2.822197 1.573114
 2456.000000 0.510993 -2.840854 1.539831
 2457.000000 0.292013 -2.420516 1.883188
 2458.000000 0.332473 -2.398857 1.827913
 2459.000000 1.039240 -2.680599 1.899490
 2460.000000 0.473588 -2.515875 1.791798
 2461.000000 0.882048 2.531722 1.952957
 2462.000000 -0.203237 -2.712597 1.748443
 2463.000000 -0.576176 2.952136 1.813117
 2464.000000 -0.506200 2.909912 1.777063
 2465.000000 -0.131040 2.704132 1.793047
 2466.000000 -1.365173 2.418445 1.889543
 2467.000000 -0.262369 -3.001144 1.778263
 2468.000000 1.201026 -2.773374 1.921243
 2469.000000 0.505408 -2.860421 1.737732
 2470.000000 0.478071 2.767451 1.943980
 2471.000000 0.458106 -2.626195 1.906527
 2472.000000 0.483377 -2.857159 1.954499
 2473.000000 -0.969306 -2.964772 1.374983
 2474.000000 0.347778 -3.106125 1.905332
 2475.000000 -1.394835 -2.789723 1.698714
 2476.000000 0.418719 -2.725159 1.740170
 2477.000000 0.265522 2.937785 1.902435
 2478.000000 0.457067 -2.987924 1.654938
 2479.000000 -1.581907 -2.807869 1.816887
 2480.000000 -0.051803 -2.270140 1.854262
 2481.000000 -0.427844 -3.079029 1.885995
 2482.000000 0.248880 2.680666 1.912452
 2483.000000 -1.400448 -2.987116 1.869068
 2484.000000 0.283298 2.502029 1.744582
 2485.000000 -0.277921 -2.759562 1.938685
 2486.000000 -0.526388 -2.939958 1.920165
 2487.000000 0.539391 -2.982437 1.954788
 2488.000000 1.134126 2.906023 1.853506
 2489.000000 -0.300327 2.425856 1.916717
 2490.000000 -1.262650 -3.069240 1.820313
 2491.000000 -0.234038 2.712521 1.634142
 2492.000000 -1.695755 -2.576621 1.316269
 2493.000000 -0.556891 -2.681621 1.554041
 2494.000000 -0.400299 -3.007344 1.709251
 2495.000000 0.304899 -2.689978 1.896267
 2496.000000 0.384659 -3.081671 1.629403
 2497.000000 0.039193 -2.584252 1.631477
 2498.000000 0.508236 2.782358 1.618398
 2499.000000 -0.456975 -2.934746 1.729651
 2500.000000 -0.974830 3.076194 1.951461
 2501.000000 -0.583952 -2.330311 1.800764
 2502.000000 -1.657484 2.852332 1.822270
 2503.000000 -0.673600 -3.003606 1.553075
 2504.000000 -1.545848 2.858217 1.906380
 2505.000000 0.781122 -2.598984 1.208507
 2506.000000 -0.449109 -2.655872 1.889727
 2507.000000 -0.385703 -2.371915 1.865313
 2508.000000 -0.390781 -2.775500 1.853024
 2509.000000 0.486667 -2.264042 1.946656
 2510.000000 -0.374134 -2.143161 1.861102
 2511.000000 0.538929 3.109411 1.628343
 2512.000000 -1.663549 -2.056348 1.905948
 2513.000000 0.192538 -2.815751 1.339433
 2514.000000 0.159835 -2.631007 1.914790
 2515.000000 0.456469 -3.051086 1.817665
 2516.000000 0.474044 -2.756461 1.510848
 2517.000000 0.525260 2.753884 1.843505
 2518.000000 -1.801424 2.625203 1.735932
 2519.000000 -1.029813 3.109278 1.874960
 2520.000000 -0.123083 -2.838983 1.514820
 2521.000000 0.277810 -2.787653 1.633146
 2522.000000 -0.209011 -2.588394 1.826461
 2523.000000 -1.684237 2.773861 1.495871
 2524.000000 -0.332313 -2.177715 1.697125
 2525.000000 0.374410 -2.524998 1.951779
 2526.000000 0.544328 2.912611 1.508289
 2527.000000 0.288963 -2.727506 1.755297
 2528.000000 1.816992 2.793422 1.834389
 2529.000000 0.451131 -2.669415 1.340042
 2530.000000 0.453174 -2.946973 1.177856
 2531.000000 0.173754 -2.834530 1.102382
 2532.000000 -0.421784 -2.802809 1.437097
 2533.000000 1.674802 -2.597853 1.555668
 2534.000000 0.313027 2.687486 1.237945
 2535.000000 0.407237 -2.864751 1.787660
 2536.000000 0.185311 -2.722831 1.632534
 2537.000000 1.367634 -2.415456 1.811391
 2538.000000 0.417606 -2.893404 1.943966
 2539.000000 0.399870 -2.684317 1.658968
 2540.000000 -0.065110 -2.932293 1.624342
 2541.000000 -1.705654 2.860604 1.842701
 2542.000000 0.585099 -2.722243 0.961418
 2543.000000 0.117875 -2.541731 1.286348
 2544.000000 -0.481031 -3.059955 1.884962
 2545.000000 -0.161777 2.872638 1.794100
 2546.000000 -0.096445 -2.221533 1.953332
 2547.000000 0.264423 -3.085377 1.858785
 2548.000000 0.441247 -2.397584 1.917816
 2549.000000 0.242504 -0.785384 1.829027
 2550.000000 -0.492789 -2.626228 1.438344
 2551.000000 0.040250 2.924237 1.916792
 2552.000000 1.507553 -2.619929 1.952639
 2553.000000 0.295649 -3.018852 1.828513
 2554.000000 -0.492242 -3.072872 1.700848
 2555.000000 0.727094 -3.082293 1.637527
 2556.000000 0.802301 -3.005601 1.739882
 2557.000000 0.335158 3.120708 1.790446
 2558.000000 -1.631755 2.768873 1.934684
 2559.000000 0.368772 -3.050393 1.809443
 2560.000000 0.497150 -2.897146 1.845370
 2561.000000 1.168828 2.860714 1.560890
 2562.000000 -0.863180 -3.004161 1.728169
 2563.000000 0.131529 2.794193 1.789594
 2564.000000 -1.627738 -3.020906 1.809177
 2565.000000 0.030323 -3.017826 1.487403
 2566.000000 0.512629 -2.846932 1.808506
 2567.000000 -0.326819 -2.239503 1.436640
 2568.000000 0.210150 2.683562 1.085042
 2569.000000 -0.539075 -2.408424 1.740708
 2570.000000 1.391891 -2.130493 1.754735
 2571.000000 0.310331 -2.212811 1.724766
 2572.000000 -1.607436 -2.829168 1.670117
 2573.000000 0.336405 -2.310687 1.893203
 2574.000000 -0.030109 -1.965981 1.966476
 2575.000000 0.219681 -2.518934 1.986642
 2576.000000 0.162476 -2.487743 1.985903
 2577.000000 0.232254 -2.237505 1.957778
 2578.000000 0.169025 -2.409879 1.962357
 2579.000000 0.137341 -2.285487 1.973664
 2580.000000 0.369712 -2.146422 1.957893
 2581.000000 0.322351 -3.039199 1.965977
 2582.000000 0.319193 -2.643359 1.957682
 2583.000000 0.305411 -2.244306 1.957027
 2584.000000 0.226230 -2.533328 1.954581
 2585.000000 0.288141 -2.671947 1.954269
 2586.000000 0.400920 -2.023306 1.980857
 2587.000000 0.173050 -2.677854 1.943110
 2588.000000 0.349091 -2.098588 1.979378
 2589.000000 -1.584146 -2.489133 1.984205
 2590.000000 0.262427 -1.928865 1.961165
 2591.000000 0.221610 -2.578306 1.984729
 2592.000000 0.196560 -2.434932 1.936114
 2593.000000 0.261127 -2.735456 1.964897
 2594.000000 0.321146 -2.219374 1.944720
 2595.000000 0.296518 -2.344525 1.959419
 2596.000000 0.332245 -2.077489 1.973707
 2597.000000 0.304771 -2.213681 1.944861
 2598.000000 0.417326 -2.375385 1.961564
 2599.000000 0.329091 -2.814246 1.947150
 2600.000000 0.448964 -2.331292 1.951597
 2601.000000 0.357290 -2.557623 1.942919
 2602.000000 0.373051 -2.192264 1.949109
 2603.000000 0.364750 -2.012145 1.949932
 2604.000000 0.365998 -2.252625 1.982682
 2605.000000 0.207536 -2.881110 1.989242
 2606.000000 0.104583 -2.102360 1.814223
 2607.000000 -0.218785 -2.273222 1.871458
 2608.000000 -0.394534 -2.228895 1.947945
 2609.000000 -0.086271 -2.968431 1.973889
 2610.000000 -0.241525 -2.574951 1.988124
 2611.000000 -0.161387 -2.042331 1.989117
 2612.000000 -0.344420 -1.881472 1.931222
 2613.000000 -0.303005 -2.480209 1.880555
 2614.000000 -0.462021 -2.119990 1.987575
 2615.000000 -0.200106 -2.601566 1.913990
 2616.000000 -0.223734 -2.187489 1.924448
 2617.000000 -0.313742 -2.478006 1.925284
 2618.000000 -0.238968 -2.561523 1.860335
 2619.000000 -0.334542 -2.634455 1.925939
 2620.000000 -0.482794 -2.091735 1.983718
 2621.000000 -0.658669 -2.278362 1.967647
 2622.000000 1.349619 -3.024246 1.914475
